"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.526121467E0,2.097458243E-1,3.791844845E-2,7.129859924E-2,2.247545546E-1
4.531032301E0,6.269669533E-2,3.839492798E-2,6.752109528E-2,9.982056104E-2
4.535942301E0,3.538340330E-3,2.833914757E-2,4.343032837E-3,2.888752449E-2
4.540853186E0,-1.350301504E-2,-6.227731705E-3,-8.685016632E-2,8.811394582E-2
4.545764801E0,5.126741529E-2,-5.530226231E-2,-1.868000031E-1,2.014470879E-1
4.550675634E0,1.018169820E-1,-1.350791454E-1,-3.001613617E-1,3.445430545E-1
4.555585634E0,9.046462178E-2,-1.925919056E-1,-4.362602234E-1,4.853848704E-1
4.560496520E0,-2.734047174E-2,-1.991348267E-1,-5.711059570E-1,6.054454515E-1
4.565408186E0,-1.507617235E-1,-9.544622898E-2,-7.260074615E-1,7.476134791E-1
4.570319020E0,-2.512736320E-1,1.099073887E-2,-7.986640930E-1,8.373312176E-1
4.575229020E0,-3.149064779E-1,1.034008265E-1,-7.470474243E-1,8.172745407E-1
4.580139905E0,-3.820032477E-1,1.934704781E-1,-6.766757965E-1,8.007792709E-1
4.585051520E0,-4.379870296E-1,2.334375381E-1,-5.639905930E-1,7.512729938E-1
4.589962353E0,-5.208712220E-1,2.851454020E-1,-4.165019989E-1,7.253196849E-1
4.594872353E0,-5.692132115E-1,3.622648716E-1,-2.084875107E-1,7.061915884E-1
4.599783238E0,-5.503395796E-1,4.024465084E-1,-4.499721527E-2,6.832727086E-1
4.604694905E0,-4.845268130E-1,4.770308733E-1,7.663917542E-2,6.842501369E-1
4.609605738E0,-4.201887250E-1,4.718056917E-1,1.448621750E-1,6.481853324E-1
4.614515686E0,-3.769301176E-1,4.633979797E-1,2.431592941E-1,6.449344490E-1
4.619426572E0,-3.549327254E-1,3.925200701E-1,3.119020462E-1,6.142736617E-1
4.624338238E0,-3.319458365E-1,2.691860199E-1,3.133945465E-1,5.299672570E-1
4.629249072E0,-2.951278687E-1,1.340783834E-1,2.980957031E-1,4.403845138E-1
4.634159072E0,-2.513415813E-1,7.509434223E-2,3.445138931E-1,4.330145186E-1
4.639069957E0,-2.670782208E-1,8.691895008E-2,3.500585556E-1,4.488058292E-1
4.643981572E0,-3.449109197E-1,1.643242836E-1,3.364028931E-1,5.090509986E-1
4.648892405E0,-4.113036394E-1,2.807579041E-1,2.561998367E-1,5.600303928E-1
4.653802405E0,-3.567497134E-1,3.247282505E-1,1.338396072E-1,5.006314365E-1
4.658713290E0,-2.244703770E-1,2.950242758E-1,-2.070236206E-2,3.712881108E-1
4.663624957E0,-5.029249191E-2,2.638219595E-1,-1.524629593E-1,3.088305604E-1
4.668535790E0,7.057654858E-2,2.764483690E-1,-2.449684143E-1,3.760508928E-1
4.673445790E0,1.738513708E-1,3.681726456E-1,-2.510890961E-1,4.783525167E-1
4.678356676E0,2.213405967E-1,4.409395456E-1,-2.736644745E-1,5.641910911E-1
4.683268290E0,2.490722537E-1,4.757331610E-1,-2.532386780E-1,5.937077194E-1
4.688179124E0,3.188202083E-1,4.466351271E-1,-1.593332291E-1,5.714160829E-1
4.693089124E0,4.542112947E-1,3.678954840E-1,-2.349758148E-2,5.849847209E-1
4.698000009E0,5.885651112E-1,2.632097006E-1,1.443748474E-1,6.607059354E-1
4.702911676E0,6.222934723E-1,1.749436855E-1,3.225593567E-1,7.224257729E-1
4.707822509E0,5.394383073E-1,9.305179119E-2,4.776439667E-1,7.264957551E-1
4.712732457E0,3.833242357E-1,1.468312740E-2,5.432462692E-1,6.650335126E-1
4.717643342E0,2.521367967E-1,-2.695429325E-2,4.678964615E-1,5.321903765E-1
4.722555009E0,1.248384118E-1,-5.573892593E-2,3.121919632E-1,3.408156082E-1
4.727465842E0,2.076053619E-2,-6.176340580E-2,1.386470795E-1,1.531950743E-1
4.732375842E0,-4.578155279E-2,-2.078509331E-2,-6.432151794E-2,8.164084977E-2
4.737286728E0,-3.472948074E-2,2.476930618E-2,-2.868518829E-1,2.900063070E-1
4.742198342E0,2.441710234E-2,3.277707100E-2,-4.408559799E-1,4.427465712E-1
4.747109176E0,8.084899187E-2,6.575834751E-2,-5.173683167E-1,5.277600732E-1
4.752019176E0,1.865851283E-1,9.524822235E-2,-5.621232986E-1,5.998906874E-1
4.756930061E0,2.723571062E-1,7.165718079E-2,-5.800943375E-1,6.448430702E-1
4.761841728E0,3.001395762E-1,1.912355423E-2,-5.477857590E-1,6.249149648E-1
4.766752561E0,2.818554640E-1,-1.230680943E-2,-4.870271683E-1,5.628404950E-1
4.771662561E0,2.298775315E-1,-4.052877426E-3,-4.241952896E-1,4.824953358E-1
4.776573447E0,2.166988254E-1,1.700770855E-2,-3.949127197E-1,4.507812100E-1
4.781485061E0,2.785717249E-1,9.894728661E-3,-3.395509720E-1,4.393119326E-1
4.786395895E0,3.484183848E-1,-5.410277843E-2,-1.729335785E-1,3.927193706E-1
4.791305895E0,3.663469255E-1,-8.936119080E-2,-2.917289734E-3,3.770994601E-1
4.796216780E0,3.892939985E-1,-1.010909081E-1,6.593227386E-2,4.075736175E-1
4.801128447E0,3.910629451E-1,-9.406948090E-2,9.145927429E-2,4.124852642E-1
4.806039280E0,3.957731426E-1,-5.155849457E-2,5.747318268E-2,4.032342067E-1
4.810949228E0,4.272187650E-1,-1.653945446E-2,3.808593750E-2,4.292318317E-1
4.815860165E0,4.441877902E-1,2.778494358E-2,7.587528229E-2,4.514774130E-1
4.820771780E0,4.982353151E-1,2.678012848E-2,1.109523773E-1,5.111418927E-1
4.825682613E0,5.052328110E-1,-4.981875420E-3,1.622562408E-1,5.306713673E-1
4.830592613E0,4.561294019E-1,-5.483984947E-3,1.441907883E-1,4.784089138E-1
4.835503499E0,3.920314610E-1,3.929841518E-2,1.594552994E-1,4.250400268E-1
4.840415113E0,2.917026281E-1,8.147382736E-2,1.697759628E-1,3.472064017E-1
4.845325999E0,2.052174807E-1,1.422960758E-1,1.822862625E-1,3.091774071E-1
4.850235947E0,1.159666181E-1,1.526690722E-1,1.945848465E-1,2.731654528E-1
4.855146884E0,5.517494678E-2,1.604793072E-1,1.615924835E-1,2.343288576E-1
4.860058499E0,7.067275047E-2,1.275856495E-1,1.691722870E-1,2.233651681E-1
4.864969332E0,1.713367701E-1,7.327997684E-2,1.884918213E-1,2.650573720E-1
4.869879332E0,2.897886634E-1,2.858340740E-2,2.313003540E-1,3.718794621E-1
4.874790217E0,3.807286918E-1,-1.623106003E-2,2.356452942E-1,4.480474180E-1
4.879701884E0,4.302605093E-1,-3.247177601E-2,2.280054092E-1,4.880215043E-1
4.884612717E0,4.128715694E-1,-6.084060669E-2,2.203578949E-1,4.719344383E-1
4.889522665E0,3.938513100E-1,-3.724598885E-2,1.937417984E-1,4.405019892E-1
4.894433551E0,4.087804258E-1,9.294986725E-3,1.886520386E-1,4.503081444E-1
4.899345217E0,4.902900159E-1,-1.639246941E-2,1.977529526E-1,5.289227193E-1
4.904256051E0,4.903951585E-1,-7.326424122E-2,1.663169861E-1,5.229879544E-1
4.909166051E0,4.074325264E-1,-7.554829121E-2,6.857490540E-2,4.200134825E-1
4.914076936E0,2.117065191E-1,-5.887532234E-2,-9.241962433E-2,2.383848585E-1
4.918988551E0,9.975486994E-2,-6.809139252E-2,-2.922334671E-1,3.162085880E-1
4.923899436E0,1.023000479E-1,-1.074291468E-1,-4.259710312E-1,4.510627903E-1
4.928809384E0,1.661882997E-1,-2.000521421E-1,-4.679946899E-1,5.354049312E-1
4.933720270E0,2.380359769E-1,-2.930564880E-1,-3.858356476E-1,5.398262484E-1
4.938631936E0,3.311675191E-1,-3.056159019E-1,-3.206539154E-1,5.530749847E-1
4.943542770E0,3.783506751E-1,-2.311117649E-1,-2.841930389E-1,5.266189938E-1
4.948452770E0,3.871206045E-1,-2.766656876E-2,-2.216281891E-1,4.469304819E-1
4.953363655E0,3.579962850E-1,2.176779509E-1,-7.865047455E-2,4.262991057E-1
4.958275270E0,3.434793949E-1,4.162346125E-1,1.107273102E-1,5.508991601E-1
4.963186103E0,3.287857771E-1,5.561516285E-1,2.676534653E-1,6.993161650E-1
4.968096103E0,2.372182608E-1,6.682800055E-1,4.990606308E-1,8.671402321E-1
4.973006988E0,4.069507122E-2,6.975642443E-1,7.281856537E-1,1.009210736E0
4.977918655E0,-2.357410789E-1,7.203171253E-1,8.719158173E-1,1.155278239E0
4.982829488E0,-4.864451289E-1,7.192237377E-1,9.498481750E-1,1.286904505E0
4.987739488E0,-6.905032992E-1,7.132190466E-1,9.719495773E-1,1.389302773E0
4.992650374E0,-8.890673518E-1,6.501370668E-1,9.457702637E-1,1.451757677E0
4.997561988E0,-1.001765728E0,5.805702209E-1,8.171319962E-1,1.417145389E0
5.002472822E0,-1.059868574E0,4.929734468E-1,6.368331909E-1,1.331127615E0
5.007382822E0,-9.780763388E-1,4.022297859E-1,4.481678009E-1,1.148597624E0
5.012293707E0,-7.502510548E-1,2.946052551E-1,2.442045212E-1,8.422023211E-1
5.017205374E0,-4.511322975E-1,1.920335293E-1,-5.700111389E-3,4.903363310E-1
5.022116207E0,-1.364837885E-1,9.496259689E-2,-1.729192734E-1,2.398891295E-1
5.027026207E0,1.288558245E-1,4.905581474E-2,-3.530521393E-1,3.790199329E-1
5.031937092E0,2.859439850E-1,1.894664764E-2,-5.624713898E-1,6.312661897E-1
5.036848707E0,3.551799059E-1,-1.169407368E-2,-7.366962433E-1,8.179308478E-1
5.041759540E0,3.117668629E-1,-2.108824253E-2,-9.186096191E-1,9.703024905E-1
5.046669540E0,2.186645865E-1,-2.294063568E-3,-9.371805191E-1,9.623548148E-1
5.051580426E0,2.070268989E-1,3.935801983E-2,-8.602952957E-1,8.857297480E-1
5.056492092E0,2.384785414E-1,7.489407063E-2,-8.027410507E-1,8.407581882E-1
5.061402926E0,1.797783375E-1,1.229994297E-1,-6.789474487E-1,7.130348859E-1
5.066312874E0,6.512331963E-2,1.640344858E-1,-5.845232010E-1,6.105863836E-1
5.071223811E0,-7.908058167E-2,2.096698284E-1,-4.836835861E-1,5.330712774E-1
5.076135426E0,-2.078489065E-1,2.715469599E-1,-3.385705948E-1,4.812161334E-1
5.081046259E0,-2.906079888E-1,3.371891975E-1,-1.639127731E-1,4.743595212E-1
5.085956259E0,-3.535891175E-1,4.180147648E-1,-8.584690094E-2,5.541942782E-1
5.090867145E0,-4.728838205E-1,4.922195673E-1,1.270389557E-2,6.826863109E-1
5.095778811E0,-6.524915695E-1,5.739078522E-1,3.658866882E-2,8.697437564E-1
5.100689645E0,-8.250257969E-1,5.655894279E-1,7.817268372E-3,1.000309990E0
5.105599645E0,-8.765534163E-1,4.870762825E-1,-3.279113770E-2,1.003326694E0
5.110510530E0,-8.035120368E-1,3.344354630E-1,-8.035850525E-2,8.740344167E-1
5.115422145E0,-5.880073309E-1,1.680439711E-1,-2.178430557E-1,6.491894903E-1
5.120332978E0,-3.902145028E-1,7.393980026E-2,-4.253997803E-1,5.819788874E-1
5.125242978E0,-2.434686422E-1,2.856874466E-2,-6.263370514E-1,6.726003679E-1
5.130153863E0,-1.069486141E-1,1.326644421E-2,-8.514204025E-1,8.582136718E-1
5.135065530E0,5.062907934E-2,-1.674234867E-2,-1.029068947E0,1.030449663E0
5.139976363E0,1.988095045E-1,-6.108272076E-2,-1.169063568E0,1.187419869E0
5.144886311E0,3.423192501E-1,-1.456799507E-1,-1.209980011E0,1.265881805E0
5.149797249E0,3.922750950E-1,-2.178943157E-1,-1.117120743E0,1.203875590E0
5.154708863E0,3.372455835E-1,-2.518963814E-1,-1.005629539E0,1.090172987E0
5.159619697E0,1.997803450E-1,-2.532021999E-1,-8.923320770E-1,9.488308996E-1
5.164529697E0,8.529281616E-2,-2.273988724E-1,-7.630834579E-1,8.008005216E-1
5.169440582E0,-2.059352398E-2,-1.893842220E-1,-6.323413849E-1,6.604135854E-1
5.174352197E0,-1.296919584E-1,-1.135797501E-1,-5.144386292E-1,5.425564181E-1
5.179263082E0,-1.990662813E-1,8.705377579E-3,-3.689937592E-1,4.193561282E-1
5.184173030E0,-2.244445086E-1,1.028465033E-1,-1.560287476E-1,2.920577181E-1
5.189083915E0,-2.493780851E-1,1.758067608E-1,5.047798157E-3,3.051604934E-1
5.193995582E0,-3.716391325E-1,2.535816431E-1,1.644039154E-1,4.790072462E-1
5.198906415E0,-5.079181194E-1,3.218393326E-1,3.267250061E-1,6.843322305E-1
5.203816415E0,-6.532248259E-1,3.923262358E-1,4.468412399E-1,8.833400490E-1
5.208727301E0,-7.094014883E-1,4.718905687E-1,5.037622452E-1,9.898017883E-1
5.213638915E0,-7.599157095E-1,4.891558886E-1,5.384035110E-1,1.051961838E0
5.218549801E0,-8.524584770E-1,4.278961420E-1,5.770215988E-1,1.114780018E0
5.223459749E0,-9.583380222E-1,3.362865448E-1,5.554790497E-1,1.157608474E0
5.228370634E0,-9.724895954E-1,2.313177586E-1,4.933633804E-1,1.114742725E0
5.233282301E0,-8.645216227E-1,1.324586868E-1,3.840103149E-1,9.551999067E-1
5.238193134E0,-6.256458759E-1,7.311511040E-2,2.920131683E-1,6.942984026E-1
5.243103134E0,-3.071284294E-1,1.999711990E-2,2.433671951E-1,3.923714422E-1
5.248014020E0,7.111656666E-2,-5.495333672E-2,1.665630341E-1,1.892635189E-1
5.252925634E0,3.657801151E-1,-1.061332226E-1,6.897735596E-2,3.870623066E-1
5.257836520E0,5.270287991E-1,-1.357607841E-1,7.897377014E-2,5.499338159E-1
5.262746467E0,5.865089893E-1,-7.754421234E-2,1.148872375E-1,6.026648959E-1
5.267657405E0,5.687503815E-1,1.094257832E-2,1.361618042E-1,5.849245878E-1
5.272569020E0,4.861100912E-1,1.102951765E-1,1.927242279E-1,5.344255559E-1
5.277479853E0,3.739708662E-1,1.490844488E-1,2.390470505E-1,4.682134919E-1
5.282389853E0,3.293673992E-1,1.656124592E-1,3.748188019E-1,5.257371059E-1
5.287300738E0,3.374234438E-1,1.598526239E-1,5.066556931E-1,6.293706643E-1
5.292212353E0,3.743821383E-1,1.291744709E-1,5.799541473E-1,7.022783226E-1
5.297123186E0,3.404802084E-1,1.254841089E-1,6.521139145E-1,7.462744746E-1
5.302033186E0,1.862733364E-1,1.173037291E-1,7.301816940E-1,7.626422667E-1
5.306944072E0,-8.490777016E-2,1.259704828E-1,7.143945694E-1,7.303680529E-1
5.311855738E0,-2.865490913E-1,1.443372965E-1,5.795068741E-1,6.623985613E-1
5.316766572E0,-4.965169430E-1,1.867464781E-1,4.240388870E-1,6.791261293E-1
5.321676572E0,-6.355636120E-1,2.318984270E-1,2.530822754E-1,7.223355338E-1
5.326587457E0,-7.869045734E-1,2.704229355E-1,1.214771271E-1,8.408947997E-1
5.331499072E0,-9.384330511E-1,2.549860477E-1,1.469612122E-2,9.725689960E-1
5.336409905E0,-1.078775167E0,2.102088928E-1,-6.982135773E-2,1.101280465E0
5.341319905E0,-1.060928345E0,1.036417484E-1,-1.772842407E-1,1.080620316E0
5.346230790E0,-8.096375465E-1,-3.999459743E-2,-3.097200394E-1,8.677782132E-1
5.351142457E0,-3.260707855E-1,-2.413402796E-1,-3.646697998E-1,5.454826767E-1
5.356053290E0,2.453248501E-1,-4.357585907E-1,-3.048038483E-1,5.856408604E-1
5.360963290E0,7.153161764E-1,-5.687614679E-1,-1.953210831E-1,9.345144007E-1
5.365874176E0,1.014658689E0,-6.527862549E-1,-6.055736542E-2,1.208027047E0
5.370785790E0,1.140383601E0,-6.331683397E-1,-2.201461792E-2,1.304554157E0
5.375696624E0,1.183990359E0,-5.243327618E-1,-6.230449677E-2,1.296394950E0
5.380606624E0,1.158487082E0,-3.670271635E-1,-1.692514420E-1,1.226966710E0
5.385517509E0,1.061902642E0,-2.091608047E-1,-2.112321854E-1,1.102725941E0
5.390429176E0,8.843612671E-1,-7.738208771E-2,-1.358242035E-1,8.980707391E-1
5.395340009E0,6.014366150E-1,-2.701437473E-2,-1.982307434E-2,6.023692660E-1
5.400250009E0,3.256157637E-1,-2.958202362E-2,5.298995972E-2,3.312229725E-1
5.405160895E0,3.795683384E-2,-7.105338573E-2,8.982181549E-2,1.206534848E-1
5.410072509E0,-1.994014978E-1,-6.567001343E-2,1.050205231E-1,2.347398949E-1
5.414983342E0,-3.366804123E-1,-8.514320850E-2,9.141063690E-2,3.591085776E-1
5.419893342E0,-4.215042591E-1,-1.317534447E-1,-3.221130371E-2,4.427893164E-1
5.424804228E0,-4.747917652E-1,-1.692295074E-1,-1.364507675E-1,5.221921662E-1
5.429715895E0,-4.526208639E-1,-2.357643843E-1,-2.427225113E-1,5.651236226E-1
5.434626728E0,-3.432277441E-1,-2.735902071E-1,-2.983903885E-1,5.307482545E-1
5.439536728E0,-1.541852951E-1,-3.254852295E-1,-3.274374008E-1,4.867535221E-1
5.444447613E0,1.341271400E-2,-3.505708575E-1,-3.347330093E-1,4.848979424E-1
5.449359228E0,1.910429001E-1,-3.438398242E-1,-3.489694595E-1,5.258354287E-1
5.454270061E0,3.880674839E-1,-3.269802332E-1,-3.392515182E-1,6.104130058E-1
5.459180061E0,5.444297791E-1,-3.284270167E-1,-2.559862137E-1,6.854174139E-1
5.464090947E0,6.151129007E-1,-3.884961605E-1,-1.758060455E-1,7.484657060E-1
5.469002561E0,5.698524714E-1,-4.474647045E-1,-1.367044449E-1,7.373225930E-1
5.473913447E0,5.045393705E-1,-4.553250074E-1,-1.003475189E-1,6.869865089E-1
5.478823395E0,3.501592875E-1,-4.389422536E-1,-4.778957367E-2,5.635296549E-1
5.483734280E0,1.642293930E-1,-3.845722079E-1,-2.669525146E-2,4.190223301E-1
5.488645947E0,-3.123593330E-2,-3.257688284E-1,-1.538276672E-2,3.276242399E-1
5.493556780E0,-1.878415346E-1,-2.865567207E-1,-4.454708099E-2,3.455193754E-1
5.498466780E0,-3.147503138E-1,-2.431749105E-1,-3.068447113E-2,3.989277302E-1
5.503377665E0,-3.738296032E-1,-2.387388349E-1,-9.735107422E-3,4.436660634E-1
5.508289280E0,-3.059577942E-1,-2.871975303E-1,-5.294132233E-2,4.229602544E-1
5.513200113E0,-1.857550144E-1,-3.735771179E-1,-1.336307526E-1,4.380889938E-1
5.518110113E0,-6.122386456E-2,-4.712173939E-1,-2.467355728E-1,5.354181887E-1
5.523020999E0,2.223503590E-2,-4.941090941E-1,-3.872480392E-1,6.281713442E-1
5.527932665E0,1.289422512E-1,-4.946702719E-1,-5.264463425E-1,7.338055148E-1
5.532843499E0,2.188720703E-1,-4.988246262E-1,-6.547679901E-1,8.517347661E-1
5.537753499E0,2.639598846E-1,-4.968989491E-1,-7.722759247E-1,9.555069284E-1
5.542664384E0,2.788207531E-1,-4.676299691E-1,-7.888565063E-1,9.584953771E-1
5.547575999E0,2.611576319E-1,-4.539149106E-1,-7.766008377E-1,9.366701211E-1
5.552486832E0,2.064412832E-1,-4.508771002E-1,-7.974920273E-1,9.390962126E-1
5.557396832E0,1.980239153E-1,-4.798095524E-1,-8.607673645E-1,1.005162242E0
5.562307717E0,1.545093060E-1,-4.831876457E-1,-8.640146255E-1,1.001930486E0
5.567219384E0,1.375155449E-1,-4.446261525E-1,-8.623962402E-1,9.799643951E-1
5.572130217E0,1.300960779E-1,-4.072321057E-1,-8.227300644E-1,9.271719022E-1
5.577040217E0,1.627449989E-1,-3.899404109E-1,-7.999801636E-1,9.047141653E-1
5.581951103E0,1.502612829E-1,-4.407228827E-1,-7.925577164E-1,9.192186064E-1
5.586862717E0,1.004583836E-1,-4.778177440E-1,-7.326364517E-1,8.804304934E-1
5.591773551E0,2.260434628E-2,-4.414960742E-1,-6.944465637E-1,8.232167211E-1
5.596683551E0,-7.089245319E-2,-3.747414947E-1,-6.946506500E-1,7.924622725E-1
5.601594436E0,-1.435537338E-1,-2.491109967E-1,-7.307529449E-1,7.852794596E-1
5.606506103E0,-2.378482819E-1,-1.103820205E-1,-7.189588547E-1,7.652828434E-1
5.611416936E0,-4.208133221E-1,-4.477813840E-2,-6.856527328E-1,8.057348222E-1
5.616326884E0,-5.371474028E-1,-3.817307949E-2,-6.452398300E-1,8.404278402E-1
5.621237822E0,-6.130594015E-1,-3.096875548E-2,-5.666322708E-1,8.353879482E-1
5.626149436E0,-6.023455858E-1,-1.401042938E-2,-4.832792282E-1,7.723828774E-1
5.631060270E0,-5.141505003E-1,-2.829635143E-2,-3.999233246E-1,6.519893297E-1
5.635970270E0,-4.227617979E-1,-7.178106904E-2,-2.974538803E-1,5.218801304E-1
5.640881155E0,-3.691993952E-1,-1.278233528E-1,-1.974592209E-1,4.377638026E-1
5.645792770E0,-2.844988108E-1,-1.581002474E-1,-1.143236160E-1,3.449712317E-1
5.650703603E0,-1.857384443E-1,-2.009815574E-1,-4.327964783E-2,2.770658478E-1
5.655613603E0,-6.553518772E-2,-1.797294319E-1,-7.514286041E-2,2.055334011E-1
5.660524488E0,5.993187428E-2,-1.133729815E-1,-2.097215652E-1,2.458218815E-1
5.665436155E0,1.621949077E-1,-7.105787098E-2,-2.962141037E-1,3.451075258E-1
5.670346988E0,2.244872451E-1,-5.023798347E-2,-3.705568314E-1,4.361544949E-1
5.675256988E0,2.417230010E-1,-4.329605401E-2,-4.686536789E-1,5.290943472E-1
5.680167874E0,1.947702765E-1,-8.841587603E-2,-5.689611435E-1,6.078401192E-1
5.685079488E0,7.432782650E-2,-1.399482787E-1,-6.690683365E-1,6.875773305E-1
5.689990322E0,-3.808975220E-2,-1.569703817E-1,-8.048210144E-1,8.208699015E-1
5.694900322E0,-1.830759645E-1,-2.255167365E-1,-9.355230331E-1,9.795804983E-1
5.699811207E0,-2.919527292E-1,-2.613757849E-1,-9.847221375E-1,1.059826111E0
5.704722874E0,-3.055149317E-1,-3.121276498E-1,-1.009954453E0,1.100350417E0
5.709633707E0,-1.355296969E-1,-3.678905964E-1,-1.032773018E0,1.104686334E0
5.714543655E0,1.441713572E-1,-4.285719991E-1,-1.024430275E0,1.119784232E0
5.719454592E0,3.786078691E-1,-4.155226350E-1,-8.964414597E-1,1.058116378E0
5.724366207E0,5.342334509E-1,-3.580818474E-1,-6.824493408E-1,9.377446840E-1
5.729277040E0,6.391838789E-1,-2.498118281E-1,-4.209032059E-1,8.050599290E-1
5.734187040E0,6.187478304E-1,-1.320667267E-1,-1.549787521E-1,6.513899842E-1
5.739097926E0,5.231795311E-1,-3.011226654E-3,6.268882751E-2,5.269305252E-1
5.744009540E0,3.840206861E-1,1.394550800E-1,2.154464722E-1,4.618839563E-1
5.748920374E0,2.352281809E-1,3.402865529E-1,3.081846237E-1,5.158536590E-1
5.753830374E0,1.227955818E-1,5.294778347E-1,3.936147690E-1,6.710872661E-1
5.758741259E0,5.182039738E-2,6.564577818E-1,4.167680740E-1,7.793059735E-1
5.763652926E0,6.021523476E-2,6.326624155E-1,5.044155121E-1,8.113708248E-1
5.768563759E0,1.017357707E-1,4.990797043E-1,5.775079727E-1,7.700299844E-1
5.773473759E0,1.589480042E-1,3.469131589E-1,6.049261093E-1,7.152264016E-1
5.778384645E0,2.531675696E-1,1.739908457E-1,5.388956070E-1,6.203024326E-1
5.783296259E0,3.536660075E-1,3.571808338E-2,4.130630493E-1,5.449555111E-1
5.788207092E0,4.728612006E-1,-8.683064580E-2,2.060384750E-1,5.230574818E-1
5.793117092E0,5.611575246E-1,-1.549204588E-1,-1.744270325E-2,5.824108205E-1
5.798027978E0,5.424865484E-1,-1.847617328E-1,-2.740421295E-1,6.352382560E-1
5.802939592E0,4.694707096E-1,-1.637994051E-1,-4.872016907E-1,6.961310794E-1
5.807850478E0,3.132550120E-1,-1.180543154E-1,-6.761150360E-1,7.544515000E-1
5.812760426E0,1.528533101E-1,-3.794479370E-2,-8.408155441E-1,8.554383210E-1
5.817671311E0,5.767291784E-2,7.249325514E-3,-9.215488434E-1,9.233801974E-1
5.822582978E0,1.684248447E-3,6.078381836E-2,-9.399080276E-1,9.418729265E-1
5.827493811E0,-4.839605093E-2,9.848335385E-2,-9.103040695E-1,9.168940221E-1
5.832403811E0,-1.036702991E-1,9.106838703E-2,-8.150100708E-1,8.266089750E-1
5.837314697E0,-1.148703098E-1,3.224495053E-2,-7.275400162E-1,7.372580281E-1
5.842226311E0,-8.034425974E-2,-5.896335840E-2,-6.170015335E-1,6.249982160E-1
5.847137145E0,-5.583733320E-2,-1.420484185E-1,-4.456739426E-1,4.710847313E-1
5.852047145E0,-2.772277594E-2,-1.697080433E-1,-2.782249451E-1,3.270756676E-1
5.856958030E0,-5.578839779E-2,-1.352992803E-1,-1.550216675E-1,2.131899575E-1
5.861869645E0,-7.569992542E-2,-8.194924891E-2,-1.469345093E-1,1.844882330E-1
5.866780530E0,-2.330136299E-2,-9.366765618E-3,-2.007532120E-1,2.023179229E-1
5.871690478E0,4.927474260E-2,1.597897708E-2,-3.016471863E-1,3.060626618E-1
5.876601415E0,1.261706352E-1,7.300245762E-2,-4.348955154E-1,4.586747185E-1
5.881513030E0,1.861608624E-1,1.283074468E-1,-4.435148239E-1,4.978193112E-1
5.886423863E0,2.552101016E-1,1.842272878E-1,-3.641834259E-1,4.813537755E-1
5.891333863E0,3.163831532E-1,2.096250057E-1,-2.760047913E-1,4.692755986E-1
5.896244749E0,3.934215605E-1,2.353432626E-1,-1.624460220E-1,4.863699061E-1
5.901156363E0,4.577520192E-1,2.562511265E-1,-4.271507263E-2,5.263327164E-1
5.906067197E0,5.519772768E-1,2.648159862E-1,9.972476959E-2,6.202833629E-1
5.910977197E0,6.426649094E-1,2.441789657E-1,2.005815506E-1,7.161525755E-1
5.915888082E0,6.730352044E-1,2.179784328E-1,2.483339310E-1,7.497737824E-1
5.920799749E0,6.320716143E-1,1.717745960E-1,3.146696091E-1,7.266622326E-1
5.925710582E0,5.298135281E-1,1.364114732E-1,3.756828308E-1,6.636626055E-1
5.930620530E0,4.310547411E-1,8.566956222E-2,4.195575714E-1,6.075985677E-1
5.935531415E0,2.958196104E-1,6.083250046E-4,3.847370148E-1,4.853165796E-1
5.940443082E0,1.883481145E-1,-9.221148491E-2,2.813634872E-1,3.509179137E-1
5.945353915E0,7.251292467E-2,-1.260841489E-1,1.812143326E-1,2.323660284E-1
5.950263915E0,-7.534790039E-2,-9.173101187E-2,6.765460968E-2,1.366346619E-1
5.955174801E0,-1.953710914E-1,-1.545073092E-2,-5.205535889E-2,2.027765983E-1
5.960086415E0,-1.928180456E-1,3.390263021E-2,-1.469926834E-1,2.448163312E-1
5.964997249E0,-1.143449545E-1,1.406337321E-2,-2.031478882E-1,2.335414558E-1
5.969907249E0,5.528986454E-3,-4.785288870E-2,-2.208824158E-1,2.260741256E-1
5.974818134E0,1.091772914E-1,-9.426692128E-2,-2.242689133E-1,2.666504807E-1
5.979729801E0,1.921556294E-1,-1.393685788E-1,-1.754264832E-1,2.951640860E-1
5.984640634E0,2.666247189E-1,-1.498783231E-1,-1.626234055E-1,3.464081761E-1
5.989550582E0,3.158547580E-1,-1.925477833E-1,-1.713218689E-1,4.076641507E-1
5.994461467E0,3.425987959E-1,-2.055552304E-1,-1.491031647E-1,4.264488731E-1
5.999373134E0,2.757572830E-1,-1.964980960E-1,-8.911037445E-2,3.501346022E-1
6.004283967E0,1.946893036E-1,-1.848388016E-1,-7.949066162E-2,2.799787007E-1
6.009193967E0,7.647210360E-2,-1.708362997E-1,-6.042957306E-2,1.966844102E-1
6.014104853E0,-5.176776648E-2,-1.831287444E-1,-8.420085907E-2,2.081005126E-1
6.019016467E0,-1.798623800E-1,-1.715301126E-1,-1.480379105E-1,2.892892639E-1
6.023927301E0,-3.117386699E-1,-1.624768972E-1,-1.850900650E-1,3.972883998E-1
